feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
1824	411	Fatty acids	0.3333333333333333	Small peptides	0.3333333333333333	Oxo fatty acids	0.3333333333333333	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27137211	SITLTJHOQZFJGG-XPUUQOCRSA-N	InChI=1S/C10H18N2O5/c1-5(2)8(10(16)17)12-9(15)6(11)3-4-7(13)14/h5-6,8H,3-4,11H2,1-2H3,(H,12,15)(H,13,14)(H,16,17)/t6-,8-/m0/s1	CC(C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)O	C10H18N2O5	pos_1_minus1proton1magnesium	246.121571676	(2S)-2-[[(2S)-2-azaniumyl-4-carboxybutanoyl]amino]-3-methylbutanoate	SITLTJHOQZFJGG	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q177932	Brassica napus	309234.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Brassiceae']	['Brassica']	['Brassica napus']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	2	7.0	1
1824	411	Fatty acids	0.3333333333333333	Small peptides	0.3333333333333333	Oxo fatty acids	0.3333333333333333	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27137034	ZVDPYSVOZFINEE-BQBZGAKWSA-N	InChI=1S/C10H18N2O5/c1-5(2)3-7(10(16)17)12-9(15)6(11)4-8(13)14/h5-7H,3-4,11H2,1-2H3,(H,12,15)(H,13,14)(H,16,17)/t6-,7-/m0/s1	CC(C)C[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)O	C10H18N2O5	pos_1_minus1proton1magnesium	246.121571676	(S)-2-((S)-2-Amino-3-carboxypropanamido)-4-methylpentanoic acid	ZVDPYSVOZFINEE	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q177932	Brassica napus	309234.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Brassiceae']	['Brassica']	['Brassica napus']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	2	7.0	1
1823	6	Shikimates and Phenylpropanoids	0.39655172413793105	Small peptides	0.29310344827586204	Aminoacids	0.25862068965517243	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q417831	WXTMDXOMEHJXQO-UHFFFAOYSA-N	InChI=1S/C7H6O4/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3,8-9H,(H,10,11)	O=C(O)c1cc(O)ccc1O	C7H6O4	pos_1_1proton1acetonitrile	154.026608672	2,5-Dihydroxybenzoic acid	WXTMDXOMEHJXQO	Shikimates and Phenylpropanoids	Phenolic acids (C6-C1)	Simple phenolic acids	http://www.wikidata.org/entity/Q177932	Brassica napus	309234.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Brassiceae']	['Brassica']	['Brassica napus']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	1	6.5	1
1823	6	Shikimates and Phenylpropanoids	0.39655172413793105	Small peptides	0.29310344827586204	Aminoacids	0.25862068965517243	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q2823200	GLDQAMYCGOIJDV-UHFFFAOYSA-N	InChI=1S/C7H6O4/c8-5-3-1-2-4(6(5)9)7(10)11/h1-3,8-9H,(H,10,11)	O=C(O)c1cccc(O)c1O	C7H6O4	pos_1_1proton1acetonitrile	154.026608672	2,3-Dihydroxybenzoic acid	GLDQAMYCGOIJDV	Shikimates and Phenylpropanoids	Phenolic acids (C6-C1)	Simple phenolic acids	http://www.wikidata.org/entity/Q42689480	Isatis quadrialata	490446.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Isatideae']	['Isatis']	['Isatis quadrialata']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	1	6.5	1
1823	6	Shikimates and Phenylpropanoids	0.39655172413793105	Small peptides	0.29310344827586204	Aminoacids	0.25862068965517243	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q418599	YQUVCSBJEUQKSH-UHFFFAOYSA-N	InChI=1S/C7H6O4/c8-5-2-1-4(7(10)11)3-6(5)9/h1-3,8-9H,(H,10,11)	O=C(O)c1ccc(O)c(O)c1	C7H6O4	pos_1_1proton1acetonitrile	154.026608672	3,4-Dihydroxybenzoic acid	YQUVCSBJEUQKSH	Shikimates and Phenylpropanoids	Phenolic acids (C6-C1)	Simple phenolic acids	http://www.wikidata.org/entity/Q42689480	Isatis quadrialata	490446.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Isatideae']	['Isatis']	['Isatis quadrialata']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	1	6.5	1
1823	6	Shikimates and Phenylpropanoids	0.39655172413793105	Small peptides	0.29310344827586204	Aminoacids	0.25862068965517243	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q3058018	ILEDWLMCKZNDJK-UHFFFAOYSA-N	InChI=1S/C9H6O4/c10-6-3-5-1-2-9(12)13-8(5)4-7(6)11/h1-4,10-11H	O=c1ccc2cc(O)c(O)cc2o1	C9H6O4	pos_1_1proton1ammonium	178.026608672	Esculetin	ILEDWLMCKZNDJK	Shikimates and Phenylpropanoids	Coumarins	Simple coumarins	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	1	6.5	1
1821	-1							10.0	0.42386106	ISDB	http://www.wikidata.org/entity/Q115785505	ITTPZDMHCNGAGQ-IRXDYDNUSA-N	InChI=1S/C18H34O4/c19-15-11-7-2-1-4-8-12-16-17(22-16)13-9-5-3-6-10-14-18(20)21/h16-17,19H,1-15H2,(H,20,21)/t16-,17-/m0/s1	O=C(O)CCCCCCC[C@@H]1O[C@H]1CCCCCCCCO	C18H34O4		314.24570956799994	8-[(2S,3S)-3-(8-Hydroxyoctyl)oxirane-2-yl]octanoic acid	ITTPZDMHCNGAGQ	Fatty acids	Octadecanoids	Other Octadecanoids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	0	7.695444226264954	1
1820	6	Shikimates and Phenylpropanoids	0.39655172413793105	Small peptides	0.29310344827586204	Aminoacids	0.25862068965517243	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27144248	MDCTVRUPVLZSPG-BQBZGAKWSA-N	InChI=1S/C10H14N4O5/c11-6(1-5-3-12-4-13-5)9(17)14-7(10(18)19)2-8(15)16/h3-4,6-7H,1-2,11H2,(H,12,13)(H,14,17)(H,15,16)(H,18,19)/t6-,7-/m0/s1	N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CC(=O)O)C(=O)O	C10H14N4O5	pos_2_1proton1potassium	270.096419548	His-Asp	MDCTVRUPVLZSPG	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	2	7.0	1
1820	6	Shikimates and Phenylpropanoids	0.39655172413793105	Small peptides	0.29310344827586204	Aminoacids	0.25862068965517243	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27140536	HSPSXROIMXIJQW-BQBZGAKWSA-N	InChI=1S/C10H14N4O5/c11-6(2-8(15)16)9(17)14-7(10(18)19)1-5-3-12-4-13-5/h3-4,6-7H,1-2,11H2,(H,12,13)(H,14,17)(H,15,16)(H,18,19)/t6-,7-/m0/s1	N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O	C10H14N4O5	pos_2_1proton1potassium	270.096419548	Asp-His	HSPSXROIMXIJQW	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	2	7.0	1
1811	335	Terpenoids	0.7857142857142857	Sesquiterpenoids	0.6428571428571429	Cadinane sesquiterpenoids	0.42857142857142855	1.0	0.8278629	ISDB	http://www.wikidata.org/entity/Q82921503	OIIJXQMSEYQDDI-UHFFFAOYSA-N	InChI=1S/C13H18/c1-9-7-8-11(3)13-10(2)5-4-6-12(9)13/h7-8,10H,4-6H2,1-3H3	Cc1ccc(C)c2c1CCCC2C	C13H18		174.140850576	1,5,8-Trimethyl-1,2,3,4-tetrahydronaphthalene	OIIJXQMSEYQDDI	Terpenoids	Sesquiterpenoids	Cadinane sesquiterpenoids	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	8.81145167350769	1
1798	463	Fatty acids	0.5	Fatty esters	0.3125	Fatty acyl carnitines	0.3125	3.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104968362	CQYHNLFWOGWAJL-ZYPCUJPCSA-N	InChI=1S/C48H91NO10/c1-3-5-7-9-11-13-15-17-18-19-20-21-22-23-24-26-28-30-32-34-36-41(52)47(57)49-39(38-58-48-46(56)45(55)44(54)42(37-50)59-48)43(53)40(51)35-33-31-29-27-25-16-14-12-10-8-6-4-2/h17-18,27,29,39-46,48,50-56H,3-16,19-26,28,30-38H2,1-2H3,(H,49,57)/b18-17-,29-27+/t39-,40+,41+,42+,43-,44+,45-,46+,48+/m0/s1	CCCCCCCC/C=C\CCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCC/C=C/CCCCCCCCC	C48H91NO10	pos_2_2proton1acetonitrile	841.664298112	(Z,2R)-N-[(E,2S,3S,4R)-3,4-dihydroxy-1-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoctadec-8-en-2-yl]-2-hydroxytetracos-15-enamide	CQYHNLFWOGWAJL	Fatty acids	Sphingolipids	Neutral glycosphingolipids	http://www.wikidata.org/entity/Q177932	Brassica napus	309234.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Brassiceae']	['Brassica']	['Brassica napus']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	1	6.5	1
1794	6	Shikimates and Phenylpropanoids	0.39655172413793105	Small peptides	0.29310344827586204	Aminoacids	0.25862068965517243	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q417606	VEVZSMAEJFVWIL-UHFFFAOYSA-O	InChI=1S/C15H10O6/c16-8-4-11(18)9-6-13(20)15(21-14(9)5-8)7-1-2-10(17)12(19)3-7/h1-6H,(H4-,16,17,18,19,20)/p+1	Oc1cc(O)c2cc(O)c(-c3ccc(O)c(O)c3)[o+]c2c1	C15H11O6+	pos_1_1proton	287.05501449209	Cyanidin	VEVZSMAEJFVWIL	Shikimates and Phenylpropanoids	Flavonoids	Anthocyanidins	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	1	6.5	1
1794	6	Shikimates and Phenylpropanoids	0.39655172413793105	Small peptides	0.29310344827586204	Aminoacids	0.25862068965517243	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q393336	IYRMWMYZSQPJKC-UHFFFAOYSA-N	InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,16-18,20H	O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12	C15H10O6	pos_1_1proton	286.04773804	Kaempferol	IYRMWMYZSQPJKC	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q1677369	Brassica oleracea var. alboglabra	833623.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Brassiceae']	['Brassica']	['Brassica oleracea']	Brassica oleracea var. alboglabra	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	1	6.5	1
1794	6	Shikimates and Phenylpropanoids	0.39655172413793105	Small peptides	0.29310344827586204	Aminoacids	0.25862068965517243	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q415011	IQPNAANSBPBGFQ-UHFFFAOYSA-N	InChI=1S/C15H10O6/c16-8-4-11(19)15-12(20)6-13(21-14(15)5-8)7-1-2-9(17)10(18)3-7/h1-6,16-19H	O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	C15H10O6	pos_1_1proton	286.04773804	Luteolin	IQPNAANSBPBGFQ	Shikimates and Phenylpropanoids	Flavonoids	Flavones	http://www.wikidata.org/entity/Q1281021	Anastatica hierochuntica	441964.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Anastaticeae']	['Anastatica']	['Anastatica hierochuntica']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	1	6.5	1
1794	6	Shikimates and Phenylpropanoids	0.39655172413793105	Small peptides	0.29310344827586204	Aminoacids	0.25862068965517243	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q2058351	JVXZRQGOGOXCEC-UHFFFAOYSA-N	InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)11-5-9(17)13-12(21-11)6-10(18)14(19)15(13)20/h1-6,16,18-20H	O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(O)c(O)c12	C15H10O6	pos_1_1proton	286.04773804	Scutellarein	JVXZRQGOGOXCEC	Shikimates and Phenylpropanoids	Flavonoids	Flavones	http://www.wikidata.org/entity/Q177932	Brassica napus	309234.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Brassiceae']	['Brassica']	['Brassica napus']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	1	6.5	1
1794	6	Shikimates and Phenylpropanoids	0.39655172413793105	Small peptides	0.29310344827586204	Aminoacids	0.25862068965517243	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q418384	XHEFDIBZLJXQHF-UHFFFAOYSA-N	InChI=1S/C15H10O6/c16-8-2-3-9-12(6-8)21-15(14(20)13(9)19)7-1-4-10(17)11(18)5-7/h1-6,16-18,20H	O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12	C15H10O6	pos_1_1proton	286.04773804	Fisetin	XHEFDIBZLJXQHF	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	1	6.5	1
1794	6	Shikimates and Phenylpropanoids	0.39655172413793105	Small peptides	0.29310344827586204	Aminoacids	0.25862068965517243	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q63392279	CCCIGFPBADVTFE-UHFFFAOYSA-N	InChI=1S/C15H10O6/c16-8-1-2-9-10(17)6-13(21-14(9)5-8)7-3-11(18)15(20)12(19)4-7/h1-6,16,18-20H	O=c1cc(-c2cc(O)c(O)c(O)c2)oc2cc(O)ccc12	C15H10O6	pos_1_1proton	286.04773804	7,3',4',5'-Tetrahydroxyflavone	CCCIGFPBADVTFE	Shikimates and Phenylpropanoids	Flavonoids	Flavones	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	1	6.5	1
1794	6	Shikimates and Phenylpropanoids	0.39655172413793105	Small peptides	0.29310344827586204	Aminoacids	0.25862068965517243	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104984464	DLMOVPAUHQQYHA-UHFFFAOYSA-N	InChI=1S/C15H10O6/c16-8-1-3-15(20,4-2-8)13-7-11(19)14-10(18)5-9(17)6-12(14)21-13/h1-7,17-18,20H	O=C1C=CC(O)(c2cc(=O)c3c(O)cc(O)cc3o2)C=C1	C15H10O6	pos_1_1proton	286.04773804	Protoapigenone	DLMOVPAUHQQYHA	Shikimates and Phenylpropanoids			http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	1	6.5	1
1793	655	Polyketides	0.5					1.0	0.2623691	ISDB									IEUNGVZFLKERGL							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.0494763851165771	1
1790	294	Terpenoids	0.25	Small peptides	0.25	Dipeptides	0.25	1.0	0.5705683	ISDB	http://www.wikidata.org/entity/Q104965337	CMXCLTFHXRTSPB-WIXFNSMHSA-N	InChI=1S/C30H44O2/c1-18(2)9-7-10-19(3)23-14-22-16-30(25(23)13-21(22)5)26-15-24-20(4)11-8-12-29(24,6)17-27(26)32-28(30)31/h9,13,15,19-20,22-23,25-27H,7-8,10-12,14,16-17H2,1-6H3/t19-,20-,22+,23-,25-,26-,27+,29+,30-/m0/s1	CC(C)=CCC[C@H](C)[C@@H]1C[C@@H]2C[C@]3(C(=O)O[C@@H]4C[C@@]5(C)CCC[C@H](C)C5=C[C@@H]43)[C@H]1C=C2C	C30H44O2		436.334130648	(1'R,3S,3aR,4'R,5S,8'S,8aR,9aR)-2',5,8a-trimethyl-8'-[(2S)-6-methylhept-5-en-2-yl]spiro[5,6,7,8,9,9a-hexahydro-3aH-benzo[f][1]benzofuran-3,5'-bicyclo[2.2.2]oct-2-ene]-2-one	CMXCLTFHXRTSPB	Terpenoids	Triterpenoids	Lanostane, Tirucallane and Euphane triterpenoids	http://www.wikidata.org/entity/Q1520938	Helenium autumnale	483908.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Helenieae']	['Helenium']	['Helenium autumnale']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	1	6.782273292541504	1
1788	184	Alkaloids	0.6	Naphthalenes	0.2	Naphthalenones	0.2	3.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104994803	FGCBPQOUONXDAL-OVHRRVLLSA-N	InChI=1S/C11H20O6S/c12-4-7-8(13)9(14)10(15)11(17-7)16-6-2-1-3-18-5-6/h6-15H,1-5H2/t6-,7+,8+,9-,10+,11+/m0/s1	OC[C@H]1O[C@@H](O[C@H]2CCCSC2)[C@H](O)[C@@H](O)[C@@H]1O	C11H20O6S	pos_1_1proton	280.09805936	(2R,3S,4S,5R,6S)-2-(hydroxymethyl)-6-[(3S)-thian-3-yl]oxyoxane-3,4,5-triol	FGCBPQOUONXDAL	Alkaloids			http://www.wikidata.org/entity/Q15545382	Eutrema salsugineum	711300.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Eutremeae']	['Eutrema']	['Eutrema salsugineum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	1	6.5	1
1782	886	Fatty acids	0.5	Small peptides	0.5	Aminoacids	0.5	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q4734905	KDVFRMMRZOCFLS-UHFFFAOYSA-N	InChI=1S/C5H8O3/c1-2-3-4(6)5(7)8/h2-3H2,1H3,(H,7,8)	CCCC(=O)C(=O)O	C5H8O3	pos_1_1proton1acetonitrile	116.047344116	2-Oxopentanoic acid	KDVFRMMRZOCFLS	Fatty acids	Fatty Acids and Conjugates	Oxo fatty acids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	1	6.5	1
1780	246	Amino acids and Peptides	1.0	Small peptides	1.0	Fatty alcohols	0.5	1.0	0.6303593	ISDB	http://www.wikidata.org/entity/Q752685	YDGMGEXADBMOMJ-LURJTMIESA-N	InChI=1S/C8H18N4O2/c1-12(2)8(10)11-5-3-4-6(9)7(13)14/h6H,3-5,9H2,1-2H3,(H2,10,11)(H,13,14)/t6-/m0/s1	CN(C)C(=N)NCCC[C@H](N)C(=O)O	C8H18N4O2		202.142975816	N,N-dimethylarginine	YDGMGEXADBMOMJ	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q130888	Drosophila melanogaster	505714.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Diptera']	['Drosophilidae']	['Drosophilini']	['Drosophila']	['Drosophila melanogaster']		['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']						4	2	7.521437168121338	1
1779	7	Shikimates and Phenylpropanoids	0.29411764705882354	Isoflavonoids	0.17647058823529413	Isoflavones	0.17647058823529413	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27095028	LNIQZRIHAMVRJA-UHFFFAOYSA-N	InChI=1S/C16H12O4/c1-19-12-6-7-13-15(8-12)20-9-14(16(13)18)10-2-4-11(17)5-3-10/h2-9,17H,1H3	COc1ccc2c(=O)c(-c3ccc(O)cc3)coc2c1	C16H12O4	pos_1_1proton1dmso	268.073558864	Isoformononetin	LNIQZRIHAMVRJA	Shikimates and Phenylpropanoids	Isoflavonoids	Isoflavones	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
1778	676	Terpenoids	1.0	Steroids	0.75	Cholestane steroids	0.75	3.0	0.54186976	ISDB	http://www.wikidata.org/entity/Q105015588	GQVCGTRDXSDAHC-DDUFMXSOSA-N	InChI=1S/C29H48O3/c1-18(2)19(3)8-9-20(4)23-10-11-24-22-16-26(32-7)29(31)17-21(30)12-15-28(29,6)25(22)13-14-27(23,24)5/h8-9,16,18-21,23-26,30-31H,10-15,17H2,1-7H3/b9-8+/t19-,20+,21-,23+,24-,25-,26-,27+,28+,29-/m0/s1	CO[C@H]1C=C2[C@@H]3CC[C@H]([C@H](C)/C=C/[C@H](C)C(C)C)[C@@]3(C)CC[C@@H]2[C@@]2(C)CC[C@H](O)C[C@]12O	C29H48O3		444.360345396	(3S,5R,6S,9S,10R,13R,14R,17R)-17-[(E,2R,5R)-5,6-dimethylhept-3-en-2-yl]-6-methoxy-10,13-dimethyl-1,2,3,4,6,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthrene-3,5-diol	GQVCGTRDXSDAHC	Terpenoids	Steroids	Cholestane steroids	http://www.wikidata.org/entity/Q15361640	Mallotus nudiflorus	375532.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Acalypheae']	['Mallotus']	['Mallotus nudiflorus']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	7.667479038238525	1
